설치연도,시도명,시군구명,단속구분,Type
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2016.0,서울특별시,서대문구,4,주정차
2017.0,서울특별시,서대문구,4,주정차
2017.0,서울특별시,서대문구,4,주정차
2017.0,서울특별시,서대문구,4,주정차
2017.0,서울특별시,서대문구,4,주정차
2017.0,서울특별시,서대문구,4,주정차
2018.0,서울특별시,서대문구,4,주정차
2018.0,서울특별시,서대문구,4,주정차
2018.0,서울특별시,서대문구,4,주정차
2017.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,서대문구,4,주정차
2019.0,서울특별시,서대문구,4,주정차
2019.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2014.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2015.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2009.0,서울특별시,서대문구,4,주정차
2011.0,서울특별시,서대문구,4,주정차
2011.0,서울특별시,서대문구,4,주정차
2011.0,서울특별시,서대문구,4,주정차
2011.0,서울특별시,서대문구,4,주정차
2012.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2013.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2007.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2008.0,서울특별시,서대문구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2017.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2015.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2004.0,서울특별시,마포구,4,주정차
2004.0,서울특별시,마포구,4,주정차
2008.0,서울특별시,마포구,4,주정차
2015.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2017.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2017.0,서울특별시,마포구,4,주정차
2014.0,서울특별시,마포구,4,주정차
2014.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2004.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2013.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2014.0,서울특별시,성북구,4,주정차
2014.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2018.0,서울특별시,성북구,4,주정차
2013.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2011.0,서울특별시,성북구,4,주정차
2011.0,서울특별시,성북구,4,주정차
2011.0,서울특별시,성북구,4,주정차
2011.0,서울특별시,성북구,4,주정차
2011.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2011.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2014.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2016.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2017.0,서울특별시,성북구,4,주정차
2015.0,서울특별시,성북구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2008.0,서울특별시,마포구,4,주정차
2008.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2015.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2013.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2013.0,서울특별시,마포구,4,주정차
2012.0,서울특별시,마포구,4,주정차
2008.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2016.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2015.0,서울특별시,마포구,4,주정차
2017.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2013.0,서울특별시,마포구,4,주정차
2014.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2011.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2012.0,서울특별시,마포구,4,주정차
2011.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2015.0,서울특별시,마포구,4,주정차
2011.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2011.0,서울특별시,서초구,2,신호
2011.0,서울특별시,서초구,2,신호
2011.0,서울특별시,서초구,1,과속
2011.0,서울특별시,서초구,2,신호
2011.0,서울특별시,송파구,2,신호
2011.0,서울특별시,강남구,2,신호
2011.0,서울특별시,강남구,2,신호
2011.0,서울특별시,강남구,2,신호
2011.0,서울특별시,노원구,2,신호
2011.0,서울특별시,서초구,2,신호
2011.0,서울특별시,관악구,2,신호
2011.0,서울특별시,관악구,2,신호
2011.0,서울특별시,관악구,2,신호
2011.0,서울특별시,양천구,2,신호
2011.0,서울특별시,양천구,2,신호
2011.0,서울특별시,성북구,2,신호
2011.0,서울특별시,광진구,2,신호
2011.0,서울특별시,용산구,2,신호
2011.0,서울특별시,동대문구,2,신호
2011.0,서울특별시,노원구,2,신호
2011.0,서울특별시,구로구,2,신호
2011.0,서울특별시,강북구,2,신호
2011.0,서울특별시,성북구,2,신호
2011.0,서울특별시,양천구,2,신호
2011.0,서울특별시,강동구,1,과속
2011.0,서울특별시,강동구,1,과속
2011.0,서울특별시,동작구,1,과속
2011.0,서울특별시,영등포구,1,과속
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강동구,2,신호
2010.0,서울특별시,송파구,2,신호
2010.0,서울특별시,송파구,2,신호
2010.0,서울특별시,송파구,2,신호
2010.0,서울특별시,강동구,2,신호
2010.0,서울특별시,광진구,2,신호
2010.0,서울특별시,성동구,2,신호
2010.0,서울특별시,성동구,2,신호
2010.0,서울특별시,은평구,2,신호
2010.0,서울특별시,동대문구,2,신호
2010.0,서울특별시,동대문구,2,신호
2010.0,서울특별시,강북구,2,신호
2010.0,서울특별시,강북구,2,신호
2010.0,서울특별시,강북구,2,신호
2010.0,서울특별시,노원구,2,신호
2010.0,서울특별시,노원구,2,신호
2010.0,서울특별시,도봉구,2,신호
2010.0,서울특별시,도봉구,2,신호
2010.0,서울특별시,도봉구,2,신호
2010.0,서울특별시,성북구,2,신호
2010.0,서울특별시,성북구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,성북구,2,신호
2010.0,서울특별시,성북구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,성북구,2,신호
2010.0,서울특별시,중랑구,2,신호
2010.0,서울특별시,노원구,2,신호
2016.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2016.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2017.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2008.0,서울특별시,마포구,4,주정차
2007.0,서울특별시,마포구,4,주정차
2008.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2016.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2010.0,서울특별시,마포구,4,주정차
2005.0,서울특별시,마포구,4,주정차
2018.0,서울특별시,마포구,4,주정차
2014.0,서울특별시,강서구,1,과속
2014.0,서울특별시,성북구,1,과속
2014.0,서울특별시,성북구,1,과속
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2006.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2007.0,서울특별시,동대문구,4,주정차
2011.0,서울특별시,동대문구,4,주정차
2012.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2021.0,서울특별시,동대문구,4,주정차
2004.0,서울특별시,동대문구,4,주정차
2004.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2005.0,서울특별시,동대문구,4,주정차
2006.0,서울특별시,동대문구,4,주정차
2007.0,서울특별시,동대문구,4,주정차
2008.0,서울특별시,동대문구,4,주정차
2008.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2009.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2010.0,서울특별시,동대문구,4,주정차
2012.0,서울특별시,동대문구,4,주정차
2014.0,서울특별시,동대문구,4,주정차
2014.0,서울특별시,동대문구,4,주정차
2014.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2013.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2017.0,서울특별시,동대문구,4,주정차
2018.0,서울특별시,동대문구,4,주정차
2019.0,서울특별시,동대문구,4,주정차
2019.0,서울특별시,동대문구,4,주정차
2019.0,서울특별시,동대문구,4,주정차
2019.0,서울특별시,동대문구,4,주정차
2020.0,서울특별시,동대문구,4,주정차
2020.0,서울특별시,동대문구,4,주정차
2016.0,서울특별시,강북구,2,신호
2020.0,서울특별시,광진구,4,주정차
2020.0,서울특별시,광진구,4,주정차
2020.0,서울특별시,광진구,4,주정차
2020.0,서울특별시,광진구,4,주정차
2021.0,서울특별시,광진구,4,주정차
2021.0,서울특별시,광진구,4,주정차
2014.0,서울특별시,금천구,1,과속
2013.0,서울특별시,광진구,4,주정차
2016.0,서울특별시,광진구,4,주정차
2018.0,서울특별시,광진구,4,주정차
2018.0,서울특별시,광진구,4,주정차
2019.0,서울특별시,광진구,4,주정차
2019.0,서울특별시,광진구,4,주정차
2019.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2011.0,서울특별시,광진구,4,주정차
2011.0,서울특별시,광진구,4,주정차
2006.0,서울특별시,광진구,4,주정차
2006.0,서울특별시,광진구,4,주정차
2006.0,서울특별시,광진구,4,주정차
2014.0,서울특별시,강동구,1,과속
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2010.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2007.0,서울특별시,광진구,4,주정차
2020.0,서울특별시,중구,1,과속
2020.0,서울특별시,중구,1,과속
2020.0,서울특별시,용산구,1,과속
2019.0,서울특별시,금천구,2,신호
2019.0,서울특별시,구로구,2,신호
2019.0,서울특별시,성북구,2,신호
2019.0,서울특별시,성북구,2,신호
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,서대문구,1,과속
2019.0,서울특별시,서초구,2,신호
2020.0,서울특별시,서대문구,1,과속
2020.0,서울특별시,마포구,2,신호
2020.0,서울특별시,마포구,2,신호
2020.0,서울특별시,용산구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2019.0,서울특별시,송파구,2,신호
2019.0,서울특별시,서초구,2,신호
2019.0,서울특별시,서초구,2,신호
2019.0,서울특별시,서초구,2,신호
2019.0,서울특별시,강서구,2,신호
2019.0,서울특별시,강서구,2,신호
2019.0,서울특별시,강남구,1,과속
2019.0,서울특별시,서초구,2,신호
2019.0,서울특별시,서초구,2,신호
2019.0,서울특별시,서초구,2,신호
2019.0,서울특별시,서초구,2,신호
2020.0,서울특별시,서대문구,1,과속
2020.0,서울특별시,서대문구,1,과속
2020.0,서울특별시,성북구,1,과속
2020.0,서울특별시,성북구,1,과속
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,은평구,2,신호
2010.0,서울특별시,은평구,2,신호
2010.0,서울특별시,은평구,2,신호
2010.0,서울특별시,종로구,2,신호
2010.0,서울특별시,종로구,2,신호
2010.0,서울특별시,용산구,2,신호
2010.0,서울특별시,용산구,2,신호
2010.0,서울특별시,용산구,2,신호
2010.0,서울특별시,용산구,2,신호
2010.0,서울특별시,용산구,2,신호
2010.0,서울특별시,용산구,2,신호
2010.0,서울특별시,중구,2,신호
2010.0,서울특별시,서초구,2,신호
2010.0,서울특별시,서초구,2,신호
2010.0,서울특별시,서초구,2,신호
2010.0,서울특별시,서초구,2,신호
2010.0,서울특별시,서초구,2,신호
2010.0,서울특별시,영등포구,2,신호
2013.0,서울특별시,종로구,1,과속
2013.0,서울특별시,광진구,1,과속
2013.0,서울특별시,금천구,1,과속
2013.0,서울특별시,종로구,1,과속
2013.0,서울특별시,영등포구,1,과속
2013.0,서울특별시,은평구,2,신호
2013.0,서울특별시,동대문구,2,신호
2013.0,서울특별시,영등포구,2,신호
2013.0,서울특별시,서대문구,2,신호
2013.0,서울특별시,양천구,2,신호
2013.0,서울특별시,영등포구,2,신호
2013.0,서울특별시,금천구,2,신호
2013.0,서울특별시,서대문구,2,신호
2013.0,서울특별시,용산구,2,신호
2013.0,서울특별시,중구,2,신호
2013.0,서울특별시,성북구,2,신호
2013.0,서울특별시,은평구,2,신호
2014.0,서울특별시,서초구,2,신호
2014.0,서울특별시,서초구,2,신호
2014.0,서울특별시,서초구,2,신호
2014.0,서울특별시,서초구,2,신호
2014.0,서울특별시,광진구,2,신호
2014.0,서울특별시,성북구,2,신호
2014.0,서울특별시,구로구,2,신호
2012.0,서울특별시,서초구,2,신호
2012.0,서울특별시,서초구,2,신호
2012.0,서울특별시,강남구,1,과속
2012.0,서울특별시,강남구,2,신호
2012.0,서울특별시,강남구,2,신호
2012.0,서울특별시,은평구,2,신호
2013.0,서울특별시,강남구,2,신호
2013.0,서울특별시,중랑구,2,신호
2013.0,서울특별시,강북구,2,신호
2013.0,서울특별시,용산구,2,신호
2013.0,서울특별시,금천구,2,신호
2013.0,서울특별시,동대문구,2,신호
2013.0,서울특별시,강서구,2,신호
2013.0,서울특별시,동작구,2,신호
2013.0,서울특별시,도봉구,1,과속
2013.0,서울특별시,은평구,2,신호
2013.0,서울특별시,성동구,1,과속
2013.0,서울특별시,중구,2,신호
2013.0,서울특별시,동대문구,2,신호
2013.0,서울특별시,성동구,2,신호
2013.0,서울특별시,강남구,2,신호
2013.0,서울특별시,서초구,2,신호
2013.0,서울특별시,서초구,2,신호
2013.0,서울특별시,강북구,1,과속
2013.0,서울특별시,동작구,1,과속
2013.0,서울특별시,강남구,1,과속
2013.0,서울특별시,동대문구,1,과속
2013.0,서울특별시,광진구,1,과속
2011.0,서울특별시,성동구,1,과속
2011.0,서울특별시,성동구,1,과속
2011.0,서울특별시,동대문구,1,과속
2011.0,서울특별시,중랑구,1,과속
2011.0,서울특별시,성북구,1,과속
2011.0,서울특별시,성북구,1,과속
2011.0,서울특별시,강동구,1,과속
2012.0,서울특별시,서초구,2,신호
2010.0,서울특별시,금천구,2,신호
2010.0,서울특별시,영등포구,2,신호
2010.0,서울특별시,영등포구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,동작구,2,신호
2010.0,서울특별시,동작구,2,신호
2010.0,서울특별시,동작구,2,신호
2010.0,서울특별시,동작구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,동작구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,서대문구,2,신호
2010.0,서울특별시,서대문구,2,신호
2010.0,서울특별시,서대문구,2,신호
2010.0,서울특별시,서대문구,2,신호
2010.0,서울특별시,서대문구,2,신호
2010.0,서울특별시,영등포구,2,신호
2010.0,서울특별시,은평구,2,신호
2010.0,서울특별시,동작구,2,신호
2010.0,서울특별시,종로구,2,신호
2010.0,서울특별시,중구,2,신호
2010.0,서울특별시,동대문구,2,신호
2010.0,서울특별시,성북구,2,신호
2010.0,서울특별시,강북구,2,신호
2010.0,서울특별시,광진구,2,신호
2010.0,서울특별시,종로구,2,신호
2010.0,서울특별시,관악구,2,신호
2010.0,서울특별시,중구,2,신호
2010.0,서울특별시,마포구,2,신호
2010.0,서울특별시,영등포구,2,신호
2010.0,서울특별시,구로구,2,신호
2010.0,서울특별시,구로구,2,신호
2010.0,서울특별시,서초구,2,신호
2010.0,서울특별시,서대문구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,강서구,2,신호
2010.0,서울특별시,강서구,2,신호
2010.0,서울특별시,강서구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,양천구,2,신호
2010.0,서울특별시,구로구,2,신호
2010.0,서울특별시,구로구,2,신호
2010.0,서울특별시,구로구,2,신호
2009.0,서울특별시,강남구,2,신호
2009.0,서울특별시,강남구,1,과속
2009.0,서울특별시,동대문구,1,과속
2009.0,서울특별시,송파구,1,과속
2009.0,서울특별시,강남구,1,과속
2009.0,서울특별시,서초구,1,과속
2009.0,서울특별시,송파구,1,과속
2009.0,서울특별시,종로구,1,과속
2009.0,서울특별시,동작구,1,과속
2009.0,서울특별시,동작구,1,과속
2009.0,서울특별시,서초구,1,과속
2009.0,서울특별시,중랑구,1,과속
2009.0,서울특별시,성북구,1,과속
2009.0,서울특별시,구로구,1,과속
2009.0,서울특별시,강남구,1,과속
2009.0,서울특별시,동작구,1,과속
2009.0,서울특별시,성북구,1,과속
2009.0,서울특별시,은평구,1,과속
2009.0,서울특별시,중구,1,과속
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,서초구,1,과속
2010.0,서울특별시,마포구,1,과속
2010.0,서울특별시,영등포구,1,과속
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,강남구,2,신호
2010.0,서울특별시,동작구,2,신호
2009.0,서울특별시,영등포구,2,신호
2009.0,서울특별시,구로구,2,신호
2009.0,서울특별시,성북구,2,신호
2009.0,서울특별시,동대문구,2,신호
2009.0,서울특별시,강동구,2,신호
2009.0,서울특별시,강남구,2,신호
2009.0,서울특별시,성북구,2,신호
2009.0,서울특별시,노원구,2,신호
2009.0,서울특별시,서대문구,1,과속
2009.0,서울특별시,용산구,1,과속
2009.0,서울특별시,영등포구,2,신호
2009.0,서울특별시,영등포구,2,신호
2009.0,서울특별시,영등포구,2,신호
2009.0,서울특별시,강서구,2,신호
2009.0,서울특별시,양천구,2,신호
2009.0,서울특별시,금천구,2,신호
2009.0,서울특별시,용산구,2,신호
2009.0,서울특별시,용산구,2,신호
2009.0,서울특별시,은평구,2,신호
2009.0,서울특별시,강동구,2,신호
2009.0,서울특별시,중구,2,신호
2009.0,서울특별시,중구,2,신호
2009.0,서울특별시,종로구,2,신호
2009.0,서울특별시,양천구,2,신호
2009.0,서울특별시,동작구,2,신호
2009.0,서울특별시,강남구,2,신호
2009.0,서울특별시,중랑구,2,신호
2009.0,서울특별시,동작구,2,신호
2009.0,서울특별시,강동구,2,신호
2008.0,서울특별시,용산구,2,신호
2008.0,서울특별시,도봉구,2,신호
2008.0,서울특별시,양천구,2,신호
2008.0,서울특별시,강동구,2,신호
2008.0,서울특별시,종로구,2,신호
2008.0,서울특별시,노원구,1,과속
2008.0,서울특별시,마포구,1,과속
2008.0,서울특별시,영등포구,1,과속
2008.0,서울특별시,마포구,1,과속
2008.0,서울특별시,광진구,1,과속
